"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPRE_RA","POPRE_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO",220559,5047,4850,2463,2387,1323,2460,1067,636,1214,537,NA,0.541,NA,NA,63,55,55,3,21,12,13,7,6,0,0,1,59,18.5,23,29,24.51,8.21,1,6,30,0,2,3,7,3,0,52,0,22,41,27,36,62,0,0,0,1,54,0,8,55,0,8,38,39,40,39.08,2.57,0,13,3,8,39,63,0,27,36,60,1,0,22,2,20,0,11,1,0,0,0,4,63,0,0,0,0,28,35,7,3,0,52,0,9,48,6,2847.5,3245,3450,3102.06,638.75,9,44,5,1,62,9.87,0.68,0,63,23,0,0,3,20,0,3,10,2,5,12,11,2,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,51.89,4.56,0,0,0,47.62,47.62,0,47.62
2015,"MUNICIPIO",220560,5238,5281,2619,2662,1464,2533,1284,697,1302,663,NA,0.584,NA,NA,59,50,50,2,12,12,18,5,7,3,0,0,57,20,26,29.5,25.93,7.22,0,9,20,0,3,6,5,5,1,43,0,40,19,23,36,57,2,0,0,0,57,0,2,57,0,2,38,39,41,39.02,1.82,0,9,1,4,45,50,9,26,33,56,1,2,15,1,18,0,17,0,0,2,2,4,57,1,0,1,0,23,36,5,5,1,43,0,1,55,3,3010,3355,3632,3324.41,478.23,2,49,6,0,57,9.42,0.71,0,59,33,0,0,3,30,1,3,9,6,11,18,15,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.639,NA,45.31,6.3,0,0,0,16.95,16.95,0,16.95
2015,"MUNICIPIO",220570,29558,28406,14593,13813,7991,15576,4839,3871,7542,2400,NA,0.541,NA,NA,437,350,350,5,99,124,105,68,27,9,0,0,432,20,24,29,24.86,6.36,0,72,169,0,14,16,74,9,0,314,0,91,336,172,265,430,6,0,2,8,389,0,38,399,0,38,38,39,40,38.83,2.42,0,142,74,46,157,431,6,298,139,416,16,0,115,20,164,14,54,8,6,7,0,44,430,1,5,1,0,195,242,74,9,0,314,0,30,358,48,3000,3310,3696.25,3308.64,596.24,13,344,63,4,422,9.69,0.77,4,431,164,0,0,23,141,7,26,46,14,48,105,59,8,0,8,8,0,0,1,0,0,0,6,0,2,1,0,0,1,0,2,1,0,0,2,0,0,0,21.939,NA,57.94,5.55,457.67,26.52,26.52,18.31,18.31,0,18.31
2015,"MUNICIPIO",220580,25049,24721,12405,12316,6879,12825,5017,3292,6466,2558,NA,0.545,NA,NA,400,248,248,13,93,122,94,60,13,5,0,0,387,19,23,28,23.83,6.06,4,52,152,0,11,23,29,9,0,322,1,147,233,186,214,392,7,0,2,3,371,0,16,376,0,16,38,39,40,38.62,2.31,0,105,49,52,105,133,267,176,224,372,22,2,131,10,88,13,80,13,7,7,2,39,394,3,2,1,0,210,190,29,9,0,322,1,34,329,37,2948.75,3290,3602.5,3240.89,614.17,26,291,57,5,364,9.37,0.93,0,379,151,0,0,21,130,7,23,48,17,35,92,56,8,0,3,2,1,0,1,0,0,0,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,14.772,NA,61.86,6.03,250,15.47,15.47,7.5,5,2.5,7.5
2015,"MUNICIPIO",220585,8111,7816,4044,3772,2503,4113,1200,1195,1972,605,NA,0.563,NA,NA,153,129,129,0,50,43,39,15,6,0,0,0,153,19,22,27,23.27,5.68,0,10,47,0,4,2,8,4,1,130,0,39,112,70,83,151,2,0,2,0,143,0,7,145,0,7,38,39,40,38.63,2.61,0,34,9,25,74,153,0,57,96,146,5,0,57,3,37,3,29,2,1,2,0,16,153,0,0,0,0,85,68,8,4,1,130,0,8,132,13,3000,3250,3550,3253.59,508.82,10,119,20,2,145,9.16,0.88,4,148,43,0,0,10,33,0,8,13,1,11,23,20,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,77.59,5.3,0,0,0,6.54,6.54,0,6.54
2015,"MUNICIPIO",220590,5263,5213,2701,2512,1424,2738,1051,693,1291,528,NA,0.573,NA,NA,68,57,57,3,22,19,14,9,1,0,0,0,65,18,22,28,22.85,6.03,0,5,23,0,2,5,1,1,0,65,0,18,50,33,35,67,1,0,0,0,63,0,4,63,0,4,38.5,39,40,39.24,1.47,0,18,6,9,34,12,56,24,44,66,1,0,31,0,12,2,17,0,1,1,0,2,68,0,0,0,0,32,36,1,1,0,65,0,0,66,2,3050,3240,3402,3244.38,368.26,5,57,4,48,20,3.43,3.8,0,66,21,0,0,1,20,1,3,10,2,4,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.971,NA,52.67,3.99,0,0,0,0,0,0,0
2015,"MUNICIPIO",220595,8249,7812,3867,3945,2414,4173,1225,1198,2126,621,NA,0.562,NA,NA,126,114,114,2,34,32,33,16,7,2,0,0,124,19,23,29,24.09,6.42,2,15,44,0,5,12,16,0,1,109,0,66,60,55,71,125,1,0,0,1,120,0,3,121,0,3,38,39,40,38.56,1.81,0,30,6,7,75,126,0,42,84,121,3,0,30,15,30,8,25,1,2,1,0,11,124,2,0,0,0,55,71,16,0,1,109,0,9,115,2,2980,3165,3400,3184.71,441.72,7,100,14,1,125,9.42,0.96,3,123,40,0,0,9,31,0,3,19,3,6,22,18,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,59.27,4.85,0,0,0,7.94,0,7.94,7.94
2015,"MUNICIPIO",220600,4481,4456,2219,2237,1198,2255,1003,573,1118,546,NA,0.59,NA,NA,77,68,68,0,19,18,19,10,9,2,0,0,77,20,26,30,25.91,6.94,2,7,35,0,2,4,1,5,0,69,0,37,40,24,53,71,6,0,1,0,74,0,2,75,0,2,38,39,39,38.34,2.36,0,12,6,10,48,59,18,49,28,73,3,0,17,2,27,2,12,1,1,6,0,8,77,0,0,0,0,33,44,1,5,0,70,0,10,62,5,2850,3240,3525,3167.4,581.26,4,54,12,1,76,9.26,1.02,0,77,31,0,0,4,27,1,9,12,4,1,19,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,NA,68.87,6.92,0,0,0,0,0,0,0
2015,"MUNICIPIO",220605,6323,6220,3152,3068,1697,3158,1365,843,1530,695,NA,0.525,NA,NA,65,58,58,0,13,17,15,10,8,2,0,0,65,21,26,31,26.14,7.14,2,11,19,0,4,4,6,3,0,56,0,18,44,28,37,63,2,0,0,0,65,0,0,65,0,0,38,39,40,38.62,1.43,0,21,0,2,41,65,0,17,48,62,3,0,21,5,15,3,13,1,2,2,0,3,64,0,0,1,0,36,29,6,3,0,56,0,4,58,3,3000,3250,3568,3248.88,502.3,4,54,5,3,62,9.08,1.55,0,64,45,0,0,2,43,3,9,16,1,14,19,26,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,42.48,7.12,0,0,0,15.38,15.38,0,15.38
2015,"MUNICIPIO",220610,10718,10473,5266,5207,3259,5359,1855,1601,2636,970,NA,0.562,NA,NA,190,164,164,2,50,58,42,25,11,0,2,0,188,19,23,28,24.07,6.04,2,24,72,0,3,9,21,3,0,155,0,37,151,80,110,188,2,0,0,0,178,0,11,178,0,11,38,39,40,39.05,1.71,0,40,12,22,109,186,4,85,105,182,7,0,68,4,57,6,34,0,5,2,0,12,187,0,2,1,0,102,88,21,3,0,155,0,8,170,12,3000,3287.5,3600,3290.64,484.8,13,155,18,2,185,9.18,0.94,1,185,53,0,0,9,44,2,7,20,2,13,29,24,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.818,NA,72.08,4.94,0,0,0,10.53,10.53,0,10.53
2015,"MUNICIPIO",220620,33075,32289,16359,15930,10780,15790,5719,5247,7729,2954,NA,0.539,NA,NA,559,374,374,4,141,143,139,90,27,13,2,0,555,19,24,29,24.81,6.52,24,118,223,0,7,12,23,25,3,463,0,125,421,191,368,547,12,0,3,7,489,0,54,499,0,54,38,39,40,38.93,2.45,0,155,66,62,186,395,164,382,177,536,9,1,139,16,221,18,76,2,5,12,1,51,548,2,7,2,0,289,270,23,25,3,463,0,44,467,48,3035,3350,3669,3298.02,589.03,29,413,85,8,514,9.65,0.94,4,550,165,0,0,15,150,5,26,66,9,44,104,61,7,0,9,8,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.763,NA,72.33,4.99,0,0,0,16.1,14.31,1.79,16.1
2015,"MUNICIPIO",220630,1235,1253,657,596,377,632,244,164,310,122,NA,0.623,NA,NA,25,13,13,0,8,7,5,3,2,0,0,0,25,19,23,29,23.72,6.64,0,2,9,0,0,2,0,1,0,21,0,3,22,11,14,22,2,0,0,0,23,0,2,23,0,2,38,40,41,39.6,1.63,0,5,2,2,11,25,0,16,9,23,1,0,8,1,5,3,5,0,0,2,0,0,25,0,0,0,0,10,15,0,1,0,21,0,2,22,1,2958,3240,3475,3205.12,456.83,1,18,1,0,25,9.6,0.65,0,25,9,0,0,0,9,0,0,4,2,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235,NA,80.65,7.29,0,0,0,0,0,0,0
2015,"MUNICIPIO",220635,6517,6769,3441,3328,2018,3441,1310,1009,1709,610,NA,0.508,NA,NA,45,22,22,1,11,12,10,7,4,0,0,0,44,19,23,29,24.09,6.41,0,12,19,0,0,1,12,2,0,25,0,8,33,20,25,45,0,0,0,1,41,0,2,42,0,2,38,39,40,38.93,2.33,0,10,1,1,32,45,0,28,17,40,1,0,10,4,14,5,3,0,1,0,0,3,44,1,0,0,0,22,23,12,2,0,25,0,2,38,5,3015,3450,3650,3356.33,488.86,4,32,7,0,32,9.66,0.75,0,45,25,0,0,4,21,2,6,9,0,4,18,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.758,NA,26.33,3.84,0,0,0,0,0,0,0
2015,"MUNICIPIO",220640,10410,10333,5105,5228,2634,5378,2321,1333,2693,1202,NA,0.615,NA,NA,128,90,90,1,29,22,43,20,8,5,0,0,127,20,26,30,25.59,6.79,0,17,40,0,5,8,7,10,3,105,0,27,100,44,84,127,1,1,1,1,112,0,10,115,0,10,38,39,40,38.82,2.93,0,35,8,8,48,124,4,72,56,116,4,0,35,1,40,1,28,2,1,1,0,10,128,0,0,0,0,61,67,7,10,3,105,0,11,106,11,2927.5,3257.5,3531.25,3216.7,563.42,10,98,15,2,124,9.64,0.78,1,126,75,0,0,5,70,0,9,44,5,12,46,29,6,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.031,NA,47.53,7.2,0,0,0,23.44,23.44,0,23.44
2015,"MUNICIPIO",220650,7586,7391,3715,3676,1835,3925,1631,886,1960,830,NA,0.561,NA,NA,102,98,98,3,33,23,19,21,3,0,0,0,99,18,23,29,23.6,6.35,0,13,39,0,3,15,25,0,0,77,0,36,66,47,55,100,2,0,0,1,99,0,2,100,0,2,38,39,39,38.31,1.81,0,31,3,11,55,102,0,20,82,96,6,0,25,11,15,4,29,3,1,2,0,12,102,0,0,0,0,50,52,25,0,0,77,0,9,91,2,2807.5,3100,3400,3101.25,468.76,4,92,4,1,101,9.48,0.84,0,102,48,0,0,11,37,3,2,19,3,10,26,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.084,NA,52.04,6.33,0,0,0,0,0,0,0
2015,"MUNICIPIO",220660,10444,10345,5285,5060,3319,5286,1740,1644,2521,895,NA,0.578,NA,NA,164,79,79,2,43,53,34,21,8,3,0,0,162,19,23,28,24.05,6.34,1,18,65,0,5,16,9,18,0,135,0,58,104,64,100,162,2,0,1,1,154,0,7,156,0,7,38,39,40,38.88,2.06,0,56,15,20,69,152,12,80,84,156,5,1,36,23,44,9,32,2,2,2,1,11,157,0,5,2,0,70,94,9,18,0,135,0,10,147,7,2966.5,3234,3500,3201.37,505.62,13,130,17,1,85,9.62,0.84,2,162,59,0,0,17,42,1,4,17,1,19,42,17,1,0,4,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.958,NA,65.05,5.65,0,0,0,24.39,18.29,6.1,24.39
2015,"MUNICIPIO",220665,4073,4068,2061,2007,1335,2057,676,672,998,337,NA,0.542,NA,NA,42,26,26,1,12,14,9,3,2,1,0,0,41,19,23,25.75,23.52,6.3,1,8,15,0,0,0,3,0,0,36,0,6,35,17,25,38,4,0,0,0,37,0,5,37,0,5,37.25,39,40,38.64,2.41,0,14,11,5,11,41,1,30,12,35,3,1,9,1,18,0,4,0,0,4,1,2,39,3,0,0,0,24,18,3,0,0,37,0,4,35,3,3029.5,3275,3637.5,3280.62,543.02,1,30,6,0,37,9.35,0.59,0,35,13,0,0,1,12,0,1,5,1,5,9,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,42.08,3.19,0,0,0,23.81,23.81,0,23.81
2015,"MUNICIPIO",220667,6657,6499,3323,3176,1998,3331,1170,974,1618,584,NA,0.55,NA,NA,114,99,99,2,26,34,30,17,4,1,0,0,112,20,24,28,24.24,5.9,3,12,50,0,3,1,12,2,0,94,0,15,97,50,64,110,4,0,0,1,105,0,8,106,0,8,38,39,40,38.95,2.03,0,33,6,12,58,114,0,60,54,108,3,0,36,7,39,3,14,1,1,4,0,7,113,0,1,0,0,58,56,12,2,0,94,0,7,101,6,2950,3300,3557.5,3247.72,508.52,9,84,16,3,111,9.03,1.19,0,112,33,0,0,8,25,1,6,13,0,5,18,15,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,5.5,NA,70.46,4.96,877.19,61.8,61.8,0,0,0,0
2015,"MUNICIPIO",220669,8903,8464,4422,4042,2779,4277,1408,1373,1989,680,NA,0.53,NA,NA,115,90,90,3,36,23,33,13,5,2,0,0,112,18,22,28,23.67,6.41,0,20,50,0,0,5,8,1,0,99,0,27,83,48,67,113,2,0,0,0,102,0,13,102,0,13,38,39,40,38.94,2.33,0,37,15,13,45,115,0,84,31,113,2,0,40,4,37,3,13,1,1,2,0,14,115,0,0,0,0,55,60,8,1,0,99,0,8,98,9,2955,3225,3620,3265.5,537.66,5,87,16,0,114,9.69,0.64,3,112,28,0,0,1,27,1,5,11,3,7,19,9,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.245,NA,57.82,3.15,0,0,0,17.39,17.39,0,17.39
2015,"MUNICIPIO",220670,7261,7321,3667,3654,1970,3602,1749,948,1787,919,NA,0.576,NA,NA,75,56,56,2,17,17,21,13,5,0,0,0,73,19.5,25,29,24.69,6.14,0,3,21,0,0,8,3,4,1,56,0,32,43,32,43,74,0,0,0,1,60,0,3,61,0,3,38,39,40,38.56,2.19,0,11,4,11,34,65,10,37,38,61,3,0,20,1,16,1,15,2,1,0,0,7,75,0,0,0,0,37,37,4,4,1,62,0,5,64,6,2943,3240,3522,3229.35,498.33,6,50,7,0,74,9.53,0.58,0,74,54,0,0,8,46,1,10,22,2,11,30,24,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.394,NA,41.97,7.44,0,0,0,13.33,13.33,0,13.33
2015,"MUNICIPIO",220672,8366,8068,4085,3983,2369,4063,1636,1148,1982,853,NA,0.602,NA,NA,172,111,111,5,39,51,47,15,13,2,0,0,167,19,24,28,24.38,6.24,1,14,61,0,2,2,6,14,1,147,0,44,126,52,120,172,0,1,2,1,159,0,5,163,0,5,38,39,40,38.61,2.65,0,39,15,12,51,169,3,111,61,167,2,0,39,8,57,5,40,2,0,0,0,14,168,0,2,2,0,85,87,6,14,1,147,0,20,143,9,2918.75,3182.5,3545,3189.65,596.18,18,131,18,3,166,9.49,1.13,0,171,49,0,0,11,38,1,4,19,5,9,29,20,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,2.168,NA,86.78,5.86,581.4,100.91,50.45,0,0,0,0
2015,"MUNICIPIO",220675,4747,4556,2331,2225,1073,2345,1138,515,1137,573,NA,0.586,NA,NA,58,7,7,0,9,16,17,11,4,1,0,0,58,22.25,25.5,30,26.05,5.67,1,8,15,0,3,3,0,1,0,56,0,16,41,22,36,56,2,0,0,0,56,0,1,56,0,1,38,39,39,38.61,1.74,0,16,1,6,29,58,0,27,31,53,2,2,17,3,18,4,6,1,1,2,2,2,12,46,0,0,0,29,29,0,1,0,56,0,6,48,4,2975,3322.5,3600,3240.6,689.82,3,45,7,1,11,9.33,2.02,0,58,23,0,0,1,22,1,3,9,2,7,10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,51.01,4.85,0,0,0,0,0,0,0
2015,"MUNICIPIO",220680,8491,8206,4077,4129,2613,4220,1373,1302,2105,722,NA,0.533,NA,NA,134,104,104,4,35,39,24,14,16,1,0,1,129,19,23,29,24.47,7.57,6,30,55,0,1,4,10,4,1,112,0,31,101,54,80,134,0,0,2,1,124,0,7,127,0,7,38,39,40,38.72,2.67,0,39,21,18,41,127,7,105,29,126,3,0,40,4,51,5,15,2,1,0,0,11,129,1,2,2,0,80,54,10,4,1,112,0,13,116,5,3000,3237.5,3537.5,3186.77,606.71,12,111,10,6,123,9.32,1.85,2,128,38,0,0,8,30,2,3,11,2,12,26,12,1,0,6,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,NA,63.66,4.48,0,0,0,44.78,44.78,0,44.78
2015,"MUNICIPIO",220690,6483,6498,3234,3264,1623,3273,1602,784,1602,878,NA,0.562,NA,NA,80,67,67,0,20,19,18,17,6,0,0,0,80,19.75,25,30.25,25.14,6.61,1,9,21,0,5,9,12,2,0,65,0,25,55,32,48,74,6,0,1,2,74,0,3,77,0,3,38,39,40,38.61,2.52,0,19,5,10,43,78,2,38,42,74,4,0,25,2,26,1,14,1,0,6,0,3,80,0,0,0,0,33,47,12,2,0,65,0,8,71,1,2923.75,3305,3583.75,3181.26,587.46,2,66,4,3,77,9.59,1.43,0,79,54,0,0,3,51,2,3,17,4,25,28,26,3,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.179,NA,49.94,8.33,0,0,0,37.5,37.5,0,37.5
2015,"MUNICIPIO",220695,3387,3260,1672,1588,868,1631,761,427,797,364,NA,0.528,NA,NA,29,21,21,1,8,6,10,2,2,0,0,0,28,19,23,26,23.66,6.08,1,5,12,0,0,0,2,4,0,23,0,14,15,14,15,29,0,0,0,0,26,0,2,26,0,2,39,40,40.25,39.5,1.69,0,13,0,0,14,29,0,18,11,27,0,0,10,2,7,1,5,0,0,0,0,1,28,1,0,0,0,19,10,2,4,0,23,0,1,26,2,2860,3350,3720,3251.21,640.42,5,16,6,0,27,9.78,0.51,0,29,15,0,0,3,12,0,1,4,4,3,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,NA,36.39,4.43,0,0,0,0,0,0,0
2015,"MUNICIPIO",220700,36329,35640,17041,18599,9665,18836,7139,4819,9844,3936,NA,0.634,NA,NA,473,396,396,6,109,122,113,76,37,10,0,0,467,20,24,30,25.11,6.62,2,44,135,0,34,58,32,20,0,401,0,93,368,201,272,466,7,1,0,7,440,0,24,448,0,24,38,39,40,38.66,2.24,0,105,41,74,223,58,415,204,269,454,12,0,151,17,137,12,87,4,7,7,0,44,468,0,3,2,0,232,241,32,21,0,401,0,34,410,26,2906.25,3220,3548.75,3198.56,561.72,37,370,47,7,458,9.32,0.97,2,462,221,0,0,22,199,10,27,83,16,63,122,99,10,0,7,6,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.065,9.078,48.05,6.08,0,0,0,14.8,12.68,2.11,14.8
2015,"MUNICIPIO",220710,2400,2626,1308,1318,809,1276,541,406,637,275,NA,0.576,NA,NA,34,27,27,0,8,6,9,6,3,1,1,0,34,20,25,31.75,26.15,7.63,1,4,11,0,0,0,2,1,1,29,0,10,24,11,23,34,0,0,0,0,31,0,3,31,0,3,39,40,41,39.53,1.86,0,7,1,4,19,34,0,22,12,32,0,0,8,2,14,2,4,0,0,0,0,2,34,0,0,0,0,19,15,2,1,1,29,0,1,33,0,3105,3380,3512,3298.24,355.02,0,32,1,0,34,9.62,0.7,0,34,7,0,0,1,6,0,1,4,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,53.38,2.92,0,0,0,0,0,0,0
2015,"MUNICIPIO",220720,6748,6657,3229,3428,1680,3539,1438,840,1838,750,NA,0.541,NA,NA,95,80,80,1,24,31,16,10,10,3,0,0,94,19,22,29,24.66,7.01,2,12,35,0,1,8,19,4,1,69,0,45,47,40,55,93,2,0,0,0,94,0,0,94,0,0,38,39,39,38.59,1.54,0,27,12,18,34,87,8,30,65,91,3,1,21,15,19,9,20,1,1,2,1,5,88,1,5,1,0,51,44,19,4,1,69,0,5,83,7,3095,3320,3512.5,3309.69,483,3,79,10,5,82,8.69,1.35,0,95,61,0,0,8,53,0,6,30,7,10,35,26,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.467,NA,51.69,9.04,0,0,0,10.53,10.53,0,10.53
2015,"MUNICIPIO",220730,4071,4059,2048,2011,1177,2045,837,559,1025,427,NA,0.575,NA,NA,61,55,55,2,12,13,20,11,3,0,0,0,59,20,26,29,24.95,6.07,0,7,20,0,1,3,6,2,0,53,0,26,35,25,36,59,2,0,0,1,60,0,0,61,0,0,39,40,40,39.11,1.72,0,19,1,6,34,61,0,21,40,59,2,0,19,2,10,3,20,2,0,2,0,3,61,0,0,0,0,30,31,6,2,0,53,0,3,53,5,3010,3250,3470,3266.48,576.31,5,47,7,1,58,9.63,0.67,1,60,24,0,0,4,20,2,2,7,0,9,14,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.065,NA,59.51,5.9,0,0,0,0,0,0,0
2015,"MUNICIPIO",220735,3308,3363,1744,1619,880,1634,849,405,802,412,NA,0.559,NA,NA,27,20,20,1,4,8,9,4,1,0,0,0,26,20,25,28,24.48,6.21,1,0,9,0,3,4,2,1,0,24,0,10,17,16,11,23,4,0,0,0,27,0,0,27,0,0,37,38,40,38.26,2.05,0,7,2,1,13,27,0,12,15,23,3,1,11,2,4,1,2,1,1,4,1,0,27,0,0,0,0,16,11,2,1,0,24,0,6,20,1,2697.5,2950,3385,2947.48,642.26,3,19,1,2,24,9.23,1.56,1,26,20,0,0,0,20,1,1,12,3,3,7,13,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1.65,NA,33.67,6.05,3703.7,124.69,124.69,37.04,37.04,0,37.04
2015,"MUNICIPIO",220740,4980,4993,2571,2422,1529,2562,902,746,1220,456,NA,0.557,NA,NA,64,35,35,1,15,14,18,11,3,2,0,0,63,19.75,25,29.25,24.86,6.74,0,8,32,0,0,5,6,3,0,54,0,19,44,24,40,62,2,0,0,0,62,0,2,62,0,2,38,39,40,38.45,1.85,0,15,11,4,33,64,0,13,51,62,2,0,5,19,6,5,21,0,2,2,0,4,64,0,0,0,0,32,32,6,3,0,54,0,5,59,0,2881,3150,3345.5,3037.06,480.39,6,55,1,0,38,9.58,0.6,2,62,21,0,0,1,20,0,0,11,4,5,10,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701,NA,52.46,4.22,0,0,0,15.62,15.62,0,15.62
2015,"MUNICIPIO",220750,14206,13745,6781,6964,4168,6749,2828,2141,3367,1456,NA,0.562,NA,NA,195,105,105,4,43,55,45,25,19,4,0,0,191,20,24,29,24.82,6.83,1,25,66,0,1,9,7,27,2,146,1,59,130,73,122,195,0,0,1,1,180,0,7,182,0,7,37,39,40,38.49,2.47,0,57,27,18,53,158,37,124,71,188,5,0,53,6,58,3,33,2,3,0,0,30,191,0,1,3,0,110,85,7,27,2,146,1,14,164,17,2972.5,3360,3712.5,3312.33,525.59,12,142,32,3,149,9.57,0.75,3,190,66,0,0,9,57,0,6,28,7,16,34,32,4,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,9.654,NA,57.92,4.65,512.82,29.7,29.7,5.13,5.13,0,5.13
